Hugo_Symbol	Kids_First_Biospecimen_ID_rna	expr_zscore
PRSS1	BS_3F5PR9GS	-0.19051178210370137
CTNNA1	BS_3F5PR9GS	-0.36090858555289074
SDHA	BS_3F5PR9GS	-0.12516959425022
FH	BS_3F5PR9GS	0.37220642059588815
BAP1	BS_3F5PR9GS	0.3291756259830806
GJB2	BS_3F5PR9GS	-0.5217957906240667
AKT1	BS_3F5PR9GS	-0.5254566428270507
PTPN11	BS_3F5PR9GS	-1.0307482022429497
SMARCB1	BS_3F5PR9GS	0.8782397201941539
PIK3R1	BS_3F5PR9GS	-1.006800653702911
DDX41	BS_3F5PR9GS	-0.2817847621242144
TSC2	BS_3F5PR9GS	0.6252330081662975
ERCC3	BS_3F5PR9GS	0.9948691459086096
EPCAM	BS_3F5PR9GS	-0.41288702517083853
LZTR1	BS_3F5PR9GS	0.5056678764567906
XPC	BS_3F5PR9GS	0.02952770546059109
ASXL1	BS_3F5PR9GS	1.0740214024574875
EXT2	BS_3F5PR9GS	-0.354145440502456
PTEN	BS_3F5PR9GS	0.8976592820073553
KDM6B	BS_3F5PR9GS	1.6067090019339936
COL7A1	BS_3F5PR9GS	-0.2248430741269566
SMARCE1	BS_3F5PR9GS	1.1433044182227887
CREBBP	BS_3F5PR9GS	1.3232426768769325
WAS	BS_3F5PR9GS	-1.2327307295913172
EDNRB	BS_3F5PR9GS	-1.449385132168095
GAB2	BS_3F5PR9GS	-0.4175900033861748
TSC1	BS_3F5PR9GS	0.9215946675838882
GBA	BS_3F5PR9GS	-1.8646645582049153
NBN	BS_3F5PR9GS	0.295105140098895
SOS1	BS_3F5PR9GS	1.3310909811252645
PRF1	BS_3F5PR9GS	-0.7260631506901803
TP53	BS_3F5PR9GS	1.360353274620567
SOS2	BS_3F5PR9GS	0.7802955833333055
VHL	BS_3F5PR9GS	1.2146870370856202
KMT2C	BS_3F5PR9GS	1.4162615994733165
POLE	BS_3F5PR9GS	1.52941699553705
FAH	BS_3F5PR9GS	-2.010672039839789
MUTYH	BS_3F5PR9GS	0.9733655551075279
RAD50	BS_3F5PR9GS	0.33362040735911663
NF2	BS_3F5PR9GS	0.07535270845830372
NTHL1	BS_3F5PR9GS	0.5296177363515918
HMBS	BS_3F5PR9GS	-0.1134603900674013
BRAF	BS_3F5PR9GS	1.8550079199477971
DDX11	BS_3F5PR9GS	1.3700501892812598
ERCC2	BS_3F5PR9GS	0.7621027847719345
PIK3C2B	BS_3F5PR9GS	-0.08538544254336955
FANCG	BS_3F5PR9GS	1.2913696496715121
MSH6	BS_3F5PR9GS	1.6854681654309163
MN1	BS_3F5PR9GS	-1.3808489517563496
APC	BS_3F5PR9GS	0.2036225127685356
MSH2	BS_3F5PR9GS	1.511581021994677
PTCH2	BS_3F5PR9GS	3.4920543319774557
SUFU	BS_3F5PR9GS	1.0264562015141947
NF1	BS_3F5PR9GS	0.6554902534850904
PPM1D	BS_3F5PR9GS	0.8474615705685306
PMS2	BS_3F5PR9GS	1.4259402459441535
RECQL4	BS_3F5PR9GS	1.056684661089932
POLH	BS_3F5PR9GS	0.3751272302792146
LYST	BS_3F5PR9GS	0.08406687365696544
ATM	BS_3F5PR9GS	1.4745714849410785
WRN	BS_3F5PR9GS	0.8178820579979751
PTCH1	BS_3F5PR9GS	3.1249549753174763
EPHA7	BS_3F5PR9GS	-0.05150528451423254
EZH2	BS_3F5PR9GS	2.181213005785458
MSH3	BS_3F5PR9GS	1.0870953112695516
FANCI	BS_3F5PR9GS	1.4705038891274311
SLX4	BS_3F5PR9GS	0.6116616825253204
DYNC2H1	BS_3F5PR9GS	2.1683187963225836
CHEK2	BS_3F5PR9GS	1.4319718090058808
TDRD9	BS_3F5PR9GS	-0.6579150832870448
BUB1B	BS_3F5PR9GS	1.4449913567921704
FANCC	BS_3F5PR9GS	1.1837727192839458
RAD51D	BS_3F5PR9GS	-0.5418391184547485
ERCC4	BS_3F5PR9GS	0.039753202057985146
FANCD2	BS_3F5PR9GS	1.4192723149436424
FANCA	BS_3F5PR9GS	1.4419459806826993
BRCA1	BS_3F5PR9GS	1.4590731751360104
ERBB4	BS_3F5PR9GS	0.565031984049155
FANCM	BS_3F5PR9GS	1.7779389078982266
CDKN2A	BS_3F5PR9GS	-1.520637763273914
BLM	BS_3F5PR9GS	-0.06843368259631581
PIK3C2G	BS_3F5PR9GS	-0.3607174629120315
ROS1	BS_3F5PR9GS	-0.1700600243929896
SLCO1B3	BS_3F5PR9GS	-0.13504162764143654
BRIP1	BS_3F5PR9GS	2.032239917680752
BRCA2	BS_3F5PR9GS	1.9127705762108607
ABCB11	BS_3F5PR9GS	-0.20617022379467165
MPL	BS_3F5PR9GS	-0.30419847557727536
TERT	BS_3F5PR9GS	1.1395231370985532
RMRP	BS_3F5PR9GS	0.6811468347002706
PRSS1	BS_0C7VZC0A	-0.19051178210370137
CTNNA1	BS_0C7VZC0A	0.32200674696497855
SDHA	BS_0C7VZC0A	0.39733059679709265
FH	BS_0C7VZC0A	-0.794756231590556
BAP1	BS_0C7VZC0A	-0.3980555777069522
GJB2	BS_0C7VZC0A	-0.4919140819575751
AKT1	BS_0C7VZC0A	0.1850527420474516
PTPN11	BS_0C7VZC0A	1.2867614532274996
SMARCB1	BS_0C7VZC0A	-0.5035097495781304
PIK3R1	BS_0C7VZC0A	0.2987307223651836
DDX41	BS_0C7VZC0A	0.2178773195550401
TSC2	BS_0C7VZC0A	-0.13609182714260804
ERCC3	BS_0C7VZC0A	-0.534075839947577
EPCAM	BS_0C7VZC0A	-0.5542532968885668
LZTR1	BS_0C7VZC0A	-0.10016649157398973
XPC	BS_0C7VZC0A	-0.05582886475711771
ASXL1	BS_0C7VZC0A	-0.07565313125693574
EXT2	BS_0C7VZC0A	0.11722629244768126
PTEN	BS_0C7VZC0A	-1.3959110742229917
KDM6B	BS_0C7VZC0A	-0.7449387465529196
COL7A1	BS_0C7VZC0A	-0.8586940957207229
SMARCE1	BS_0C7VZC0A	-0.9816371798572886
CREBBP	BS_0C7VZC0A	-0.28524845063452614
WAS	BS_0C7VZC0A	0.42420206483506717
EDNRB	BS_0C7VZC0A	0.3594397174285901
GAB2	BS_0C7VZC0A	1.040936531869898
TSC1	BS_0C7VZC0A	-0.6294774743765554
GBA	BS_0C7VZC0A	-0.18826194395288473
NBN	BS_0C7VZC0A	0.07670831726695403
SOS1	BS_0C7VZC0A	-0.61405177795023
PRF1	BS_0C7VZC0A	-0.1734572857108959
TP53	BS_0C7VZC0A	-0.5923268503040854
SOS2	BS_0C7VZC0A	-0.6551792768031921
VHL	BS_0C7VZC0A	-1.0621607418990673
KMT2C	BS_0C7VZC0A	0.6210115737753147
POLE	BS_0C7VZC0A	-0.6923793491223796
FAH	BS_0C7VZC0A	0.9004845701399171
MUTYH	BS_0C7VZC0A	-0.12200059721521182
RAD50	BS_0C7VZC0A	-0.3413967239900906
NF2	BS_0C7VZC0A	0.22321731771472067
NTHL1	BS_0C7VZC0A	0.157522623452915
HMBS	BS_0C7VZC0A	0.19728155883029222
BRAF	BS_0C7VZC0A	-0.24279881243069085
DDX11	BS_0C7VZC0A	-1.0586659885240828
ERCC2	BS_0C7VZC0A	0.2653688486886049
PIK3C2B	BS_0C7VZC0A	0.35395583431719196
FANCG	BS_0C7VZC0A	-0.7421268422577414
MSH6	BS_0C7VZC0A	-0.8083592859379087
MN1	BS_0C7VZC0A	1.0871898993306603
APC	BS_0C7VZC0A	0.3625601719399221
MSH2	BS_0C7VZC0A	-1.169521443324011
PTCH2	BS_0C7VZC0A	-0.24044494432942512
SUFU	BS_0C7VZC0A	-0.4670375107725426
NF1	BS_0C7VZC0A	-0.20702486972752907
PPM1D	BS_0C7VZC0A	-0.573096282558581
PMS2	BS_0C7VZC0A	-0.43321569349268596
RECQL4	BS_0C7VZC0A	-0.8433243237664969
POLH	BS_0C7VZC0A	-0.4586101945167917
LYST	BS_0C7VZC0A	-0.30755465666824644
ATM	BS_0C7VZC0A	-0.5212764120255333
WRN	BS_0C7VZC0A	-0.7612949629231368
PTCH1	BS_0C7VZC0A	-0.10326981785233545
EPHA7	BS_0C7VZC0A	-0.7705437592617175
EZH2	BS_0C7VZC0A	-0.7171735419783017
MSH3	BS_0C7VZC0A	-0.5598101385995796
FANCI	BS_0C7VZC0A	-0.7720044289889576
SLX4	BS_0C7VZC0A	-0.3973273747884351
DYNC2H1	BS_0C7VZC0A	-0.004447211801617266
CHEK2	BS_0C7VZC0A	-1.0424136650999913
TDRD9	BS_0C7VZC0A	-0.46274459997228073
BUB1B	BS_0C7VZC0A	-0.8976379405075765
FANCC	BS_0C7VZC0A	-0.9089934798946537
RAD51D	BS_0C7VZC0A	-0.11074799652091591
ERCC4	BS_0C7VZC0A	-0.9150040758327518
FANCD2	BS_0C7VZC0A	-0.5061004508161229
FANCA	BS_0C7VZC0A	-0.8106205431785632
BRCA1	BS_0C7VZC0A	-0.5755619477791948
ERBB4	BS_0C7VZC0A	-0.48057404148373917
FANCM	BS_0C7VZC0A	-0.800289397132685
CDKN2A	BS_0C7VZC0A	0.029810055611338537
BLM	BS_0C7VZC0A	1.2289538203260242
PIK3C2G	BS_0C7VZC0A	-0.31204539550621835
ROS1	BS_0C7VZC0A	-0.1700600243929896
SLCO1B3	BS_0C7VZC0A	-0.13504162764143654
BRIP1	BS_0C7VZC0A	-0.7606245642671747
BRCA2	BS_0C7VZC0A	-0.9690254958091837
ABCB11	BS_0C7VZC0A	-0.2788658009071395
MPL	BS_0C7VZC0A	-0.20797408760847944
TERT	BS_0C7VZC0A	-0.3209409614595495
RMRP	BS_0C7VZC0A	-0.20260622026590824
PRSS1	BS_1EBQ3T20	-0.19051178210370137
CTNNA1	BS_1EBQ3T20	0.621511500090459
SDHA	BS_1EBQ3T20	0.12006680680558537
FH	BS_1EBQ3T20	2.0532562577924542
BAP1	BS_1EBQ3T20	0.20805766719495497
GJB2	BS_1EBQ3T20	-0.43460742388523516
AKT1	BS_1EBQ3T20	0.08702999147852306
PTPN11	BS_1EBQ3T20	0.4152435253390849
SMARCB1	BS_1EBQ3T20	0.9049160830858554
PIK3R1	BS_1EBQ3T20	0.6033943303217305
DDX41	BS_1EBQ3T20	0.04200133878306054
TSC2	BS_1EBQ3T20	-0.7852586119138513
ERCC3	BS_1EBQ3T20	0.5088190806188826
EPCAM	BS_1EBQ3T20	-0.5174383613768737
LZTR1	BS_1EBQ3T20	-0.39435727239963175
XPC	BS_1EBQ3T20	0.0765355089769288
ASXL1	BS_1EBQ3T20	0.9158970301491237
EXT2	BS_1EBQ3T20	0.24935097382810328
PTEN	BS_1EBQ3T20	0.5448297753809429
KDM6B	BS_1EBQ3T20	0.5442647529159386
COL7A1	BS_1EBQ3T20	0.1908645675602654
SMARCE1	BS_1EBQ3T20	1.2643237374370873
CREBBP	BS_1EBQ3T20	-0.5233175452409079
WAS	BS_1EBQ3T20	-0.1428870266591211
EDNRB	BS_1EBQ3T20	-0.5446069782122782
GAB2	BS_1EBQ3T20	0.5329534810841724
TSC1	BS_1EBQ3T20	0.2928989284000893
GBA	BS_1EBQ3T20	-0.3748971531574635
NBN	BS_1EBQ3T20	1.5477417580177302
SOS1	BS_1EBQ3T20	0.5268266065084778
PRF1	BS_1EBQ3T20	1.1372657196432538
TP53	BS_1EBQ3T20	2.036374295616759
SOS2	BS_1EBQ3T20	0.7000164888810145
VHL	BS_1EBQ3T20	1.144450840600009
KMT2C	BS_1EBQ3T20	0.6966177808700347
POLE	BS_1EBQ3T20	1.1447543234741115
FAH	BS_1EBQ3T20	-0.1730270129093622
MUTYH	BS_1EBQ3T20	-0.8505001874317225
RAD50	BS_1EBQ3T20	1.470063512030458
NF2	BS_1EBQ3T20	1.388348163024783
NTHL1	BS_1EBQ3T20	-0.36848908733875435
HMBS	BS_1EBQ3T20	0.07140079559433447
BRAF	BS_1EBQ3T20	0.43605557825787766
DDX11	BS_1EBQ3T20	1.1694891947575792
ERCC2	BS_1EBQ3T20	-0.43906784824283474
PIK3C2B	BS_1EBQ3T20	1.0580482617316136
FANCG	BS_1EBQ3T20	0.5059021008547243
MSH6	BS_1EBQ3T20	1.6138606122574637
MN1	BS_1EBQ3T20	-0.19488782352894526
APC	BS_1EBQ3T20	0.08117609984728003
MSH2	BS_1EBQ3T20	0.9984517303530401
PTCH2	BS_1EBQ3T20	-0.8758067434339906
SUFU	BS_1EBQ3T20	-0.6958442157955343
NF1	BS_1EBQ3T20	0.270318288816917
PPM1D	BS_1EBQ3T20	0.4452366160763339
PMS2	BS_1EBQ3T20	0.8292907772683858
RECQL4	BS_1EBQ3T20	1.658476458333674
POLH	BS_1EBQ3T20	1.240771090806666
LYST	BS_1EBQ3T20	0.5335844604935318
ATM	BS_1EBQ3T20	-0.538539240315791
WRN	BS_1EBQ3T20	2.044567606979381
PTCH1	BS_1EBQ3T20	1.5777246801732812
EPHA7	BS_1EBQ3T20	-0.660117555190797
EZH2	BS_1EBQ3T20	2.001467458604649
MSH3	BS_1EBQ3T20	2.374620912694871
FANCI	BS_1EBQ3T20	1.8022992536402593
SLX4	BS_1EBQ3T20	0.18023138768490687
DYNC2H1	BS_1EBQ3T20	-0.6018551844302581
CHEK2	BS_1EBQ3T20	1.779174027902946
TDRD9	BS_1EBQ3T20	-0.5777234590308861
BUB1B	BS_1EBQ3T20	2.253319211927966
FANCC	BS_1EBQ3T20	1.8670026108853992
RAD51D	BS_1EBQ3T20	-0.07730838966665673
ERCC4	BS_1EBQ3T20	0.17141927872591417
FANCD2	BS_1EBQ3T20	2.2935645780375538
FANCA	BS_1EBQ3T20	0.44610280518890266
BRCA1	BS_1EBQ3T20	1.869859997638927
ERBB4	BS_1EBQ3T20	-1.3110808773293254
FANCM	BS_1EBQ3T20	1.4828085727101525
CDKN2A	BS_1EBQ3T20	-0.9943238000511655
BLM	BS_1EBQ3T20	0.8293938073986741
PIK3C2G	BS_1EBQ3T20	-0.3607174629120315
ROS1	BS_1EBQ3T20	-0.1700600243929896
SLCO1B3	BS_1EBQ3T20	-0.13504162764143654
BRIP1	BS_1EBQ3T20	2.3951979923195514
BRCA2	BS_1EBQ3T20	1.9207918355585956
ABCB11	BS_1EBQ3T20	-0.2788658009071395
MPL	BS_1EBQ3T20	-0.4013616528835186
TERT	BS_1EBQ3T20	0.26117452661353896
RMRP	BS_1EBQ3T20	0.6018320386153784
PRSS1	BS_MBSTWZA6	-0.19051178210370137
CTNNA1	BS_MBSTWZA6	0.7626475003160943
SDHA	BS_MBSTWZA6	0.3564108990781846
FH	BS_MBSTWZA6	0.2015324797988749
BAP1	BS_MBSTWZA6	0.056931681138219496
GJB2	BS_MBSTWZA6	-0.5319500958227497
AKT1	BS_MBSTWZA6	0.48245390541555927
PTPN11	BS_MBSTWZA6	0.5989184811959978
SMARCB1	BS_MBSTWZA6	0.008589280803818638
PIK3R1	BS_MBSTWZA6	0.6174357799122421
DDX41	BS_MBSTWZA6	0.2624503618490543
TSC2	BS_MBSTWZA6	-0.11187348416610193
ERCC3	BS_MBSTWZA6	-0.24658912195649083
EPCAM	BS_MBSTWZA6	-0.3907570619847572
LZTR1	BS_MBSTWZA6	-0.2996513898596514
XPC	BS_MBSTWZA6	-0.24287874828320005
ASXL1	BS_MBSTWZA6	-0.3062696022223773
EXT2	BS_MBSTWZA6	0.616397568103506
PTEN	BS_MBSTWZA6	-0.16128507169647527
KDM6B	BS_MBSTWZA6	-0.11797181558410115
COL7A1	BS_MBSTWZA6	-0.33899297321204946
SMARCE1	BS_MBSTWZA6	-0.16584769935151872
CREBBP	BS_MBSTWZA6	-0.24432908585582133
WAS	BS_MBSTWZA6	0.9970760676692724
EDNRB	BS_MBSTWZA6	-0.7301419121859103
GAB2	BS_MBSTWZA6	0.34648606519104097
TSC1	BS_MBSTWZA6	-0.30251758729807204
GBA	BS_MBSTWZA6	0.9714826242803896
NBN	BS_MBSTWZA6	-0.3510538754114137
SOS1	BS_MBSTWZA6	-0.04586205020048268
PRF1	BS_MBSTWZA6	-0.22679114040755635
TP53	BS_MBSTWZA6	0.05462609227107947
SOS2	BS_MBSTWZA6	0.2323329049951217
VHL	BS_MBSTWZA6	-0.38977798872019953
KMT2C	BS_MBSTWZA6	-0.053829136701655275
POLE	BS_MBSTWZA6	-1.262768290241396
FAH	BS_MBSTWZA6	0.278323979474603
MUTYH	BS_MBSTWZA6	-0.46271854776178434
RAD50	BS_MBSTWZA6	-0.21104925178937065
NF2	BS_MBSTWZA6	0.44802316570311257
NTHL1	BS_MBSTWZA6	0.09997069729655099
HMBS	BS_MBSTWZA6	0.9297403200830394
BRAF	BS_MBSTWZA6	-0.13214519971554695
DDX11	BS_MBSTWZA6	-1.3851797453303711
ERCC2	BS_MBSTWZA6	0.42679688491572054
PIK3C2B	BS_MBSTWZA6	-0.3087382360760793
FANCG	BS_MBSTWZA6	-1.0558371237507804
MSH6	BS_MBSTWZA6	-0.24888326280491857
MN1	BS_MBSTWZA6	0.6141779927903198
APC	BS_MBSTWZA6	-0.15656223746745163
MSH2	BS_MBSTWZA6	-0.7798931122855791
PTCH2	BS_MBSTWZA6	-0.6750404116978683
SUFU	BS_MBSTWZA6	-0.2574629045656081
NF1	BS_MBSTWZA6	0.11954590232204655
PPM1D	BS_MBSTWZA6	-0.2971544611010261
PMS2	BS_MBSTWZA6	-0.5639010604241185
RECQL4	BS_MBSTWZA6	-1.016535412034568
POLH	BS_MBSTWZA6	-0.029183244998720638
LYST	BS_MBSTWZA6	0.08836607249525306
ATM	BS_MBSTWZA6	-0.5212764120255333
WRN	BS_MBSTWZA6	-0.7729077449223297
PTCH1	BS_MBSTWZA6	0.13008202984822892
EPHA7	BS_MBSTWZA6	-0.7290560089244109
EZH2	BS_MBSTWZA6	-0.8232369222901007
MSH3	BS_MBSTWZA6	-0.7200151661023598
FANCI	BS_MBSTWZA6	-0.6636215709284463
SLX4	BS_MBSTWZA6	0.017075645471101443
DYNC2H1	BS_MBSTWZA6	-0.16918871435003177
CHEK2	BS_MBSTWZA6	-0.7595727727925174
TDRD9	BS_MBSTWZA6	-0.637586987197497
BUB1B	BS_MBSTWZA6	-0.7381282253998438
FANCC	BS_MBSTWZA6	-0.7043489407047269
RAD51D	BS_MBSTWZA6	0.40071560329373324
ERCC4	BS_MBSTWZA6	0.24127822095666399
FANCD2	BS_MBSTWZA6	-0.9700294262081921
FANCA	BS_MBSTWZA6	-0.8480696552300958
BRCA1	BS_MBSTWZA6	-0.8964162519973258
ERBB4	BS_MBSTWZA6	0.3583349489596333
FANCM	BS_MBSTWZA6	-0.745163743173041
CDKN2A	BS_MBSTWZA6	1.2722648529622975
BLM	BS_MBSTWZA6	0.9629740415869041
PIK3C2G	BS_MBSTWZA6	-0.31204539550621835
ROS1	BS_MBSTWZA6	-0.1700600243929896
SLCO1B3	BS_MBSTWZA6	-0.13504162764143654
BRIP1	BS_MBSTWZA6	-0.7422117392160207
BRCA2	BS_MBSTWZA6	-0.92036682957665
ABCB11	BS_MBSTWZA6	-0.24233806986356254
MPL	BS_MBSTWZA6	-0.4994821182838267
TERT	BS_MBSTWZA6	-0.3209409614595495
RMRP	BS_MBSTWZA6	0.11714971479751944
PRSS1	BS_Q3TBCK4V	-0.19051178210370137
CTNNA1	BS_Q3TBCK4V	0.5725629802486325
SDHA	BS_Q3TBCK4V	0.2913254719985588
FH	BS_Q3TBCK4V	0.41542057215300016
BAP1	BS_Q3TBCK4V	0.13677468824940134
GJB2	BS_Q3TBCK4V	-0.5117395961882673
AKT1	BS_Q3TBCK4V	0.223693821252309
PTPN11	BS_Q3TBCK4V	0.4365191713322556
SMARCB1	BS_Q3TBCK4V	0.18488747545694256
PIK3R1	BS_Q3TBCK4V	0.27514763938452735
DDX41	BS_Q3TBCK4V	-0.3373807375278906
TSC2	BS_Q3TBCK4V	-0.2885956004834078
ERCC3	BS_Q3TBCK4V	0.04668391164546203
EPCAM	BS_Q3TBCK4V	-0.30583670130323404
LZTR1	BS_Q3TBCK4V	-0.4529966437812279
XPC	BS_Q3TBCK4V	0.057294777902778475
ASXL1	BS_Q3TBCK4V	-0.0034412557586634093
EXT2	BS_Q3TBCK4V	0.795778941626728
PTEN	BS_Q3TBCK4V	0.19471342754389087
KDM6B	BS_Q3TBCK4V	-0.9185847847909269
COL7A1	BS_Q3TBCK4V	-0.3995764385009848
SMARCE1	BS_Q3TBCK4V	-0.02746554946770876
CREBBP	BS_Q3TBCK4V	-0.11972473066617391
WAS	BS_Q3TBCK4V	0.5612422532192274
EDNRB	BS_Q3TBCK4V	-0.4070655526526701
GAB2	BS_Q3TBCK4V	0.3911187556557161
TSC1	BS_Q3TBCK4V	0.22380263570934752
GBA	BS_Q3TBCK4V	1.0984841593372083
NBN	BS_Q3TBCK4V	-0.3652492140982197
SOS1	BS_Q3TBCK4V	-0.02884906518485813
PRF1	BS_Q3TBCK4V	-0.5133984946276171
TP53	BS_Q3TBCK4V	0.37957678743111867
SOS2	BS_Q3TBCK4V	0.6956990106065256
VHL	BS_Q3TBCK4V	-0.2790997745824546
KMT2C	BS_Q3TBCK4V	-0.09950507629491247
POLE	BS_Q3TBCK4V	-0.15215556831896368
FAH	BS_Q3TBCK4V	0.4790945348823049
MUTYH	BS_Q3TBCK4V	-0.25042120348896063
RAD50	BS_Q3TBCK4V	0.2501804799505638
NF2	BS_Q3TBCK4V	1.0723380830518077
NTHL1	BS_Q3TBCK4V	-0.15036499028460842
HMBS	BS_Q3TBCK4V	0.7035349029415467
BRAF	BS_Q3TBCK4V	0.21745164729487063
DDX11	BS_Q3TBCK4V	0.02831997444718375
ERCC2	BS_Q3TBCK4V	0.27557191513618706
PIK3C2B	BS_Q3TBCK4V	-0.28987351467347655
FANCG	BS_Q3TBCK4V	0.31648428292180497
MSH6	BS_Q3TBCK4V	0.09212971904276795
MN1	BS_Q3TBCK4V	0.0890350426264192
APC	BS_Q3TBCK4V	0.03693873707961778
MSH2	BS_Q3TBCK4V	-0.038846280542458964
PTCH2	BS_Q3TBCK4V	-0.7347104767300479
SUFU	BS_Q3TBCK4V	-0.21641719424464018
NF1	BS_Q3TBCK4V	0.3910682610689326
PPM1D	BS_Q3TBCK4V	-0.1915614269070198
PMS2	BS_Q3TBCK4V	-0.28710610720273255
RECQL4	BS_Q3TBCK4V	0.39321346302788546
POLH	BS_Q3TBCK4V	-0.14130229321172616
LYST	BS_Q3TBCK4V	-0.0953681870765659
ATM	BS_Q3TBCK4V	-0.029203731789658016
WRN	BS_Q3TBCK4V	-0.5943702018588679
PTCH1	BS_Q3TBCK4V	0.23291429301127087
EPHA7	BS_Q3TBCK4V	-0.7705437592617175
EZH2	BS_Q3TBCK4V	0.1680815270611598
MSH3	BS_Q3TBCK4V	-0.09619451344912901
FANCI	BS_Q3TBCK4V	0.7898843440701145
SLX4	BS_Q3TBCK4V	0.25385775680510775
DYNC2H1	BS_Q3TBCK4V	0.18329978793857005
CHEK2	BS_Q3TBCK4V	0.2954045042442989
TDRD9	BS_Q3TBCK4V	-0.42573641114305694
BUB1B	BS_Q3TBCK4V	0.5168680193825799
FANCC	BS_Q3TBCK4V	-0.22552587956999323
RAD51D	BS_Q3TBCK4V	0.7994127656053542
ERCC4	BS_Q3TBCK4V	0.012659646776638148
FANCD2	BS_Q3TBCK4V	0.1744266067496241
FANCA	BS_Q3TBCK4V	0.15974538590049997
BRCA1	BS_Q3TBCK4V	0.373772521059001
ERBB4	BS_Q3TBCK4V	0.7362229456415812
FANCM	BS_Q3TBCK4V	-0.38781134436543985
CDKN2A	BS_Q3TBCK4V	0.8634388600104524
BLM	BS_Q3TBCK4V	1.249221368249721
PIK3C2G	BS_Q3TBCK4V	-0.16886924977520112
ROS1	BS_Q3TBCK4V	-0.1700600243929896
SLCO1B3	BS_Q3TBCK4V	-0.13504162764143654
BRIP1	BS_Q3TBCK4V	0.08903960567371912
BRCA2	BS_Q3TBCK4V	0.34830837843748974
ABCB11	BS_Q3TBCK4V	-0.24233806986356254
MPL	BS_Q3TBCK4V	-0.4994821182838267
TERT	BS_Q3TBCK4V	-0.3209409614595495
RMRP	BS_Q3TBCK4V	-0.3114090103210454
PRSS1	BS_C0XFDP38	0.10454258518431177
CTNNA1	BS_C0XFDP38	-0.9733200959572625
SDHA	BS_C0XFDP38	-0.9353050448035677
FH	BS_C0XFDP38	-0.8914843807512665
BAP1	BS_C0XFDP38	-1.0786346293916933
GJB2	BS_C0XFDP38	-0.1949499068539126
AKT1	BS_C0XFDP38	-0.27351953081951397
PTPN11	BS_C0XFDP38	-1.5860195140645852
SMARCB1	BS_C0XFDP38	-0.9006359977622763
PIK3R1	BS_C0XFDP38	-0.16452959576693119
DDX41	BS_C0XFDP38	-0.7634187148047379
TSC2	BS_C0XFDP38	-1.703831316090269
ERCC3	BS_C0XFDP38	-1.473457929206
EPCAM	BS_C0XFDP38	-0.5667613296668285
LZTR1	BS_C0XFDP38	-0.7297262398765495
XPC	BS_C0XFDP38	-0.5951441857552013
ASXL1	BS_C0XFDP38	-1.0347929088381917
EXT2	BS_C0XFDP38	-0.1343948038668036
PTEN	BS_C0XFDP38	-0.4999166318176683
KDM6B	BS_C0XFDP38	-0.4106477235258747
COL7A1	BS_C0XFDP38	-0.7081589953293791
SMARCE1	BS_C0XFDP38	-0.7202282137267741
CREBBP	BS_C0XFDP38	-1.194735263591562
WAS	BS_C0XFDP38	1.7398410502724053
EDNRB	BS_C0XFDP38	-1.047945126900975
GAB2	BS_C0XFDP38	-0.004761232947145498
TSC1	BS_C0XFDP38	-1.6158108969311393
GBA	BS_C0XFDP38	0.17919282957080052
NBN	BS_C0XFDP38	-0.6480356907038752
SOS1	BS_C0XFDP38	-1.1653790128752142
PRF1	BS_C0XFDP38	1.5751546934211083
TP53	BS_C0XFDP38	-0.05889858705232657
SOS2	BS_C0XFDP38	-1.0021965517817506
VHL	BS_C0XFDP38	-1.2432303864147662
KMT2C	BS_C0XFDP38	-1.7881913531711326
POLE	BS_C0XFDP38	-0.740489917332155
FAH	BS_C0XFDP38	0.8079427079116528
MUTYH	BS_C0XFDP38	-1.424420584520618
RAD50	BS_C0XFDP38	-1.1941891086749956
NF2	BS_C0XFDP38	-0.928621747146864
NTHL1	BS_C0XFDP38	-1.4146004737631503
HMBS	BS_C0XFDP38	-1.0692565064828605
BRAF	BS_C0XFDP38	-1.679079853004864
DDX11	BS_C0XFDP38	-0.6656913975879627
ERCC2	BS_C0XFDP38	-1.3135761796033016
PIK3C2B	BS_C0XFDP38	-1.0767671215083572
FANCG	BS_C0XFDP38	-1.139388695698007
MSH6	BS_C0XFDP38	-1.0773084883383157
MN1	BS_C0XFDP38	-0.41997346786330686
APC	BS_C0XFDP38	-1.827043901302632
MSH2	BS_C0XFDP38	-1.436957910147618
PTCH2	BS_C0XFDP38	-0.975680964448081
SUFU	BS_C0XFDP38	-0.3848141631270883
NF1	BS_C0XFDP38	-1.893996050968108
PPM1D	BS_C0XFDP38	-0.5638521700401049
PMS2	BS_C0XFDP38	-1.884732155005569
RECQL4	BS_C0XFDP38	-0.8128609722579228
POLH	BS_C0XFDP38	-0.5468574047123527
LYST	BS_C0XFDP38	-1.2102700478635302
ATM	BS_C0XFDP38	-0.8001529578953616
WRN	BS_C0XFDP38	-0.8804065736292279
PTCH1	BS_C0XFDP38	-1.7333567107745202
EPHA7	BS_C0XFDP38	-0.7290560089244109
EZH2	BS_C0XFDP38	-0.6787025622888924
MSH3	BS_C0XFDP38	-1.601990088968211
FANCI	BS_C0XFDP38	-0.8818425967968362
SLX4	BS_C0XFDP38	-1.421433935661055
DYNC2H1	BS_C0XFDP38	-1.5084582371122444
CHEK2	BS_C0XFDP38	-0.21872107735155655
TDRD9	BS_C0XFDP38	0.12241405088675952
BUB1B	BS_C0XFDP38	-0.6657091787293337
